#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2020 01 05 15 50 135  8.7 10.3  2.52 10.81  7.16 258 1013.8   8.0   9.0   6.7 99.0 99.00
2020 01 05 16 20 139  9.0 11.2  2.42 10.81  7.00 257 1013.2   8.0   9.1   7.1 99.0 99.00
2020 01 05 16 50 261 12.7 21.1  2.45 10.81  6.90 267 1013.4   7.5   9.1   6.5 99.0 99.00
2020 01 05 17 20 313 15.3 19.4  2.46 10.81  6.13 241 1015.6   6.7   9.1   4.6 99.0 99.00
2020 01 05 17 50 296 15.2 19.4  2.84 11.43  6.39 240 1016.8   8.0   9.2   3.9 99.0 99.00
2020 01 05 18 20 294 14.8 18.1  2.51 10.81  6.01 237 1017.7   8.1   9.2   3.2 99.0 99.00
2020 01 05 18 50 279 13.5 16.3  2.77 10.81  6.44 251 1018.8   8.0   9.2   3.9 99.0 99.00
2020 01 05 19 20 296 11.9 14.7  2.98 10.81  6.99 249 1019.6   7.8   9.2   3.9 99.0 99.00
2020 01 05 19 50 281 17.3 22.1  2.54 11.43  6.42 284 1019.9   6.6   9.2   3.7 99.0 99.00
2020 01 05 20 20 295 10.9 13.0  3.48 10.81  7.13 250 1020.8   7.3   9.2   3.9 99.0 99.00
2020 01 05 20 50 284  9.6 11.8  3.03 11.43  7.18 273 1021.1   7.9   9.2   4.2 99.0 99.00
2020 01 05 21 20 285  8.6 10.3  3.06 11.43  7.59 267 1021.4   7.9   9.2   4.0 99.0 99.00
2020 01 05 21 50 285  7.7  9.8  3.29 10.00  7.92 268 1022.1   8.0   9.2   4.2 99.0 99.00
2020 01 05 22 20 248 10.4 12.9  3.16 10.81  7.78 267 1022.5   7.8   9.2   3.1 99.0 99.00
2020 01 05 22 50 267 10.3 12.1  3.22 10.81  7.90 269 1022.9   8.4   9.2   2.3 99.0 99.00
2020 01 05 23 20 277 10.2 13.1  3.23 11.43  7.89 258 1023.5   7.6   9.1   3.2 99.0 99.00
2020 01 05 23 50 260  8.4 10.0  3.28 11.43  8.09 258 1023.9   7.8   9.1   3.8 99.0 99.00
2020 01 06 00 20 241  9.7 12.9  3.55 11.43  8.64 261 1024.1   8.0   9.2   4.1 99.0 99.00
2020 01 06 00 50 228  8.5 10.6  3.55 12.12  8.57 268 1024.4   7.5   9.2   4.1 99.0 99.00
2020 01 06 01 20 220  7.2  9.3  3.34 11.43  8.26 258 1024.5   7.5   9.2   4.4 99.0 99.00
2020 01 06 01 50 259  7.8 13.4  3.26 11.43  8.44 271 1024.6   7.2   9.2   4.8 99.0 99.00
2020 01 06 02 20 314  3.3  4.5  3.23 12.12  8.43 270 1024.8   5.8   9.2   4.5 99.0 99.00
2020 01 06 02 50 285  2.5  3.5  3.50 12.12  8.41 274 1025.0   6.7   9.2   4.7 99.0 99.00
2020 01 06 03 20 227  3.6  6.7  3.57 12.12  8.29 263 1024.8   7.2   9.1   5.4 99.0 99.00
2020 01 06 03 50 217  6.4  8.4  3.50 11.43  8.13 269 1024.8   8.2   9.1   5.3 99.0 99.00
2020 01 06 04 20 216  4.8  6.8  3.36 11.43  7.83 261 1024.8   8.2   9.1   5.8 99.0 99.00
2020 01 06 04 50 197  6.8  8.4  3.51 10.81  8.00 267 1024.5   7.9   9.1   5.7 99.0 99.00
2020 01 06 05 20 211  7.4  8.9  3.40 11.43  7.81 266 1024.5   7.7   9.1   4.7 99.0 99.00
2020 01 06 05 50 210  5.7  7.5  3.90 12.12  8.31 259 1024.7   7.2   9.1   4.1 99.0 99.00
2020 01 06 06 20 210  3.1  4.5  3.38 12.12  8.02 275 1024.6   6.7   9.1   4.7 99.0 99.00
2020 01 06 06 50 207  4.2  7.0  3.67 11.43  8.31 274 1024.3   6.7   9.1   4.9 99.0 99.00
2020 01 06 07 20 100  4.1  5.9  3.41 11.43  8.37 268 1023.4   6.5   9.1   5.9 99.0 99.00
2020 01 06 07 50 117  6.0  8.3  3.23 11.43  8.13 272 1022.6   6.7   9.1   6.2 99.0 99.00
2020 01 06 08 20 105  7.4  9.6  3.63 11.43  8.61 262 1022.1   6.6   9.0   6.0 99.0 99.00
2020 01 06 08 50 105  6.7  9.2  3.40 12.12  8.73 252 1021.6   6.5   9.0   6.0 99.0 99.00
2020 01 06 09 20 109  8.6 11.1  3.11 11.43  8.23 248 1020.7   6.2   9.0   5.5 99.0 99.00
2020 01 06 09 50  89  8.1 11.6  3.42 12.12  8.61 265 1020.1   5.8   8.9   5.2 99.0 99.00
2020 01 06 10 20  94  8.4 11.7  3.44 12.12  8.77 263 1019.6   5.9   8.9   5.7 99.0 99.00
2020 01 06 10 50  85  9.8 12.3  3.48 12.12  8.74 257 1019.1   5.2   8.9   5.1 99.0 99.00
2020 01 06 11 20 104 10.6 13.8  3.33 12.12  8.57 246 1018.8   6.0   8.9   5.7 99.0 99.00
2020 01 06 11 50 103 11.0 13.6  3.21 11.43  8.31 245 1018.3   5.9   9.0   5.4 99.0 99.00
2020 01 06 12 20 105 11.5 14.0  3.09 12.12  8.19 253 1017.4   5.9   9.0   5.5 99.0 99.00
2020 01 06 12 50  91  9.4 11.7  3.10 12.12  8.02 253 1016.7   5.7   9.0   5.6 99.0 99.00
2020 01 06 13 20  88  9.5 11.7  2.94 12.12  7.82 257 1016.1   5.8   9.0   5.8 99.0 99.00
2020 01 06 13 50  90  8.6 10.4  2.91 12.90  8.03 256 1015.7   5.9   9.0   5.9 99.0 99.00
2020 01 06 14 20  83  9.2 11.2  2.63 13.79  7.88 259 1015.3   5.8   9.0   5.8 99.0 99.00
2020 01 06 14 50  87  8.3 10.5  2.78 12.90  8.20 250 1015.1   5.9   9.0   5.9 99.0 99.00
2020 01 06 15 20  95  7.5  9.9  2.99 12.90  8.39 248 1014.9   6.1   9.0   6.1 99.0 99.00
2020 01 06 15 50  91  6.9  9.1  2.79 11.43  8.30 248 1014.8   6.2   8.9   6.2 99.0 99.00
2020 01 06 16 20  85  6.9  8.7  2.72 12.12  8.01 252 1014.8   6.2   8.9   6.2 99.0 99.00
2020 01 06 16 50  84  6.3  9.0  2.51 12.90  7.71 254 1014.7   6.9   8.9   6.9 99.0 99.00
2020 01 06 17 20 105  3.2  5.0  2.43 12.12  7.70 255 1015.1   7.5   9.0   7.5 99.0 99.00
2020 01 06 17 50 229  7.4  8.9  2.49 12.90  7.68 269 1015.0  10.1   9.0  10.1 99.0 99.00
2020 01 06 18 20 232  7.4  8.8  2.30 12.90  7.33 272 1015.0  10.1   9.1  10.1 99.0 99.00
2020 01 06 18 50 229  7.7  9.2  2.51 12.12  7.69 270 1014.9  10.2   9.2  10.2 99.0 99.00
2020 01 06 19 20 228  7.9  9.8  2.35 12.12  7.13 261 1015.0  10.1   9.2  10.1 99.0 99.00
2020 01 06 19 50 228  8.4 10.0  2.46 12.12  7.20 268 1015.2  10.1   9.3  10.1 99.0 99.00
2020 01 06 20 20 232  8.1  9.6  2.41 12.12  7.30 261 1015.2  10.1   9.3  10.1 99.0 99.00
2020 01 06 20 50 229  7.7  9.2  2.40 12.12  7.30 263 1015.1  10.1   9.3  10.1 99.0 99.00
2020 01 06 21 20 229  7.5  9.4  2.58 12.90  7.64 265 1014.9  10.1   9.3  10.1 99.0 99.00
2020 01 06 21 50 233  7.4  9.0  2.50 12.90  7.54 262 1015.1  10.1   9.3  10.1 99.0 99.00
2020 01 06 22 20 228  7.5  9.2  2.64 11.43  7.59 251 1015.2   9.9   9.3   9.9 99.0 99.00
2020 01 06 22 50 223  7.2  8.8  2.58  9.09  7.49 251 1015.5   9.9   9.3   9.9 99.0 99.00
2020 01 06 23 20 219  6.6  7.9  2.58 12.12  7.78 258 1015.7   9.8   9.3   9.8 99.0 99.00
2020 01 06 23 50 221  6.9  8.7  2.71 12.12  8.29 269 1015.8   9.8   9.3   9.8 99.0 99.00
2020 01 07 00 20 222  6.4  7.5  2.54 10.00  7.95 249 1016.0   9.8   9.3   9.8 99.0 99.00
2020 01 07 00 50 222  6.2  7.8  2.90 12.12  8.37 267 1016.0   9.8   9.3   9.8 99.0 99.00
2020 01 07 01 20 217  5.8  7.2  2.93 11.43  8.40 265 1016.0   9.7   9.3   9.7 99.0 99.00
2020 01 07 01 50 217  5.7  7.3  2.92 11.43  8.36 264 1015.9   9.7   9.3   9.7 99.0 99.00
2020 01 07 02 20 215  5.2  6.1  2.66 10.00  8.08 253 1015.9   9.7   9.3   9.7 99.0 99.00
2020 01 07 02 50 211  4.7  5.9  3.17 11.43  8.25 264 1015.6   9.7   9.3   9.7 99.0 99.00
2020 01 07 03 20 209  3.9  5.1  2.80 10.81  7.88 270 1015.5   9.6   9.2   9.6 99.0 99.00
2020 01 07 03 50 206  2.9  3.9  3.07 11.43  8.10 268 1015.2   9.7   9.2   9.7 99.0 99.00
2020 01 07 04 20 192  3.7  4.6  3.35 11.43  8.41 268 1014.8   9.6   9.2   9.6 99.0 99.00
2020 01 07 04 50 193  4.2  5.1  3.06 10.81  7.91 269 1014.6   9.6   9.3   9.6 99.0 99.00
2020 01 07 05 20 187  5.0  6.1  2.89 11.43  7.87 276 1014.2   9.6   9.3   9.6 99.0 99.00
2020 01 07 05 50 186  5.4  6.6  3.04 10.81  7.94 251 1013.9   9.7   9.3   9.7 99.0 99.00
2020 01 07 06 20 190  5.4  6.5  3.26 11.43  7.97 272 1013.6   9.7   9.3   9.7 99.0 99.00
2020 01 07 06 50 198  6.6  8.0  3.03 10.81  7.70 253 1013.0   9.8   9.3   9.8 99.0 99.00
2020 01 07 07 20 198  7.9  9.0  3.06 10.00  7.62 262 1012.6   9.9   9.3   9.9 99.0 99.00
2020 01 07 07 50 205  8.5 10.2  2.64 10.81  7.27 259 1012.1   9.9   9.3   9.9 99.0 99.00
2020 01 07 08 20 207  9.7 11.9  3.13 11.43  7.57 258 1011.7   9.9   9.3   9.9 99.0 99.00
2020 01 07 08 50 216  9.5 11.6  2.76 11.43  7.31 271 1011.3  10.1   9.3  10.1 99.0 99.00
2020 01 07 09 20 218  9.3 10.7  2.50 10.81  6.69 270 1010.9  10.2   9.2  10.2 99.0 99.00
2020 01 07 09 50 219  9.1 10.4  2.59 11.43  6.81 269 1010.6  10.1   9.2  10.1 99.0 99.00
2020 01 07 10 20 218  9.6 11.2  2.77 10.81  7.26 255 1010.4  10.2   9.2  10.2 99.0 99.00
2020 01 07 10 50 219 10.1 12.3  2.59 10.81  6.96 266 1010.4  10.3   9.2  10.3 99.0 99.00
2020 01 07 11 20 215 10.4 12.1  2.63 11.43  7.02 272 1010.5  10.4   9.2  10.4 99.0 99.00
2020 01 07 11 50 214 10.6 12.7  2.68 11.43  6.83 276 1010.2  10.3   9.3  10.3 99.0 99.00
2020 01 07 12 20 211 10.2 12.1  2.84 11.43  7.04 284 1009.8  10.3   9.3  10.3 99.0 99.00
2020 01 07 12 50 209 11.6 14.3  2.91 10.81  7.39 279 1009.2  10.2   9.3  10.2 99.0 99.00
2020 01 07 13 20 208 11.5 13.6  2.73 12.12  6.73 292 1008.8  10.1   9.3  10.1 99.0 99.00
2020 01 07 13 50 208 12.1 14.6  3.03 11.43  7.47 285 1008.3  10.2   9.3  10.2 99.0 99.00
2020 01 07 14 20 204 11.7 14.5  2.66 10.81  6.54 280 1007.9  10.2   9.2  10.2 99.0 99.00
2020 01 07 14 50 180 13.1 16.4  3.03 11.43  6.75 275 1007.6  10.1   9.3  10.1 99.0 99.00
2020 01 07 15 20 178 13.5 16.9  2.85 11.43  6.72 262 1006.8  10.2   9.3  10.2 99.0 99.00
2020 01 07 15 50 177 12.9 15.7  2.76 11.43  6.42 270 1006.2  10.0   9.3  10.0 99.0 99.00
2020 01 07 16 20 175 14.1 17.4  2.89 10.00  6.63 255 1005.9  10.1   9.3  10.1 99.0 99.00
2020 01 07 16 50 175 13.8 16.9  3.11 11.43  6.95 256 1005.6  10.0   9.3  10.0 99.0 99.00
2020 01 07 17 20 175 13.0 16.2  2.80 12.12  6.50 258 1005.5  10.0   9.3  10.0 99.0 99.00
2020 01 07 17 50 174 14.0 19.1  3.01 10.81  6.85 267 1005.1  10.0   9.4  10.0 99.0 99.00
2020 01 07 18 20 173 14.8 17.7  2.87 10.81  6.54 267 1004.9   9.9   9.4   9.9 99.0 99.00
2020 01 07 18 50 174 15.8 18.7  3.11 10.00  6.78 247 1004.4  10.5   9.5  10.5 99.0 99.00
2020 01 07 19 20 186 11.6 13.7  2.97 11.43  6.52 265 1004.4   9.9   9.5   9.9 99.0 99.00
2020 01 07 19 50 193 10.2 12.9  3.13 11.43  7.04 271 1004.0  10.1   9.5  10.1 99.0 99.00
2020 01 07 20 20 192  8.8 10.4  3.27 10.00  7.35 264 1003.8   9.9   9.5   9.9 99.0 99.00
2020 01 07 20 50 187  8.5 10.1  2.91 11.43  7.39 273 1003.0   9.7   9.5   9.7 99.0 99.00
2020 01 07 21 20 183  8.5  9.8  3.21 10.81  7.87 266 1002.4   9.5   9.4   9.5 99.0 99.00
2020 01 07 21 50 182  8.3  9.9  3.04 10.00  7.89 264 1002.0   9.3   9.4   9.3 99.0 99.00
2020 01 07 22 20 185  7.6  9.1  3.12 10.81  8.45 259 1001.6   9.3   9.4   9.3 99.0 99.00
2020 01 07 22 50 187  7.0  8.2  2.84 11.43  7.82 250 1001.7   9.4   9.4   9.4 99.0 99.00
2020 01 07 23 20 198  8.6 10.5  2.73 11.43  8.10 256 1001.8   9.6   9.4   9.6 99.0 99.00
2020 01 07 23 50 233  4.2  5.9  2.74 10.81  8.11 249 1001.9   9.6   9.4   9.6 99.0 99.00
2020 01 08 00 20 258  6.2  8.1  2.81 11.43  8.74 256 1001.9   8.8   9.4   8.8 99.0 99.00
2020 01 08 00 50 285  7.4  9.3  2.96 10.00  8.89 255 1002.2   8.9   9.4   8.9 99.0 99.00
2020 01 08 01 20 278  9.2 11.1  2.78 12.12  8.63 262 1002.6   8.7   9.4   8.4 99.0 99.00
2020 01 08 01 50 275 10.7 13.2  3.12 12.12  8.90 262 1003.0   8.5   9.4   7.4 99.0 99.00
2020 01 08 02 20 278 11.5 14.1  2.86 11.43  7.97 271 1003.4   8.1   9.4   6.8 99.0 99.00
2020 01 08 02 50 288 11.1 13.1  3.43 11.43  8.17 264 1003.7   8.0   9.4   5.8 99.0 99.00
2020 01 08 03 20 283 11.4 13.8  2.90 10.81  7.34 278 1004.0   7.3   9.4   6.7 99.0 99.00
2020 01 08 03 50 284 11.9 14.2  3.22 11.43  7.36 270 1004.2   8.3   9.4   5.1 99.0 99.00
2020 01 08 04 20 281 12.9 16.2  3.07 10.81  7.02 284 1004.6   7.9   9.4   5.2 99.0 99.00
2020 01 08 04 50 291 13.3 16.5  3.08 12.12  6.87 249 1004.8   7.9   9.3   5.1 99.0 99.00
2020 01 08 05 20 276 13.1 15.6  3.29 11.43  7.00 272 1005.1   8.0   9.3   3.7 99.0 99.00
2020 01 08 05 50 280 11.5 14.0  3.64 12.12  7.08 262 1005.6   7.9   9.3   3.2 99.0 99.00
2020 01 08 06 20 282 11.3 13.7  3.40 12.12  6.88 274 1005.8   7.9   9.3   3.5 99.0 99.00
2020 01 08 06 50 284 11.0 13.0  3.36 11.43  6.65 265 1005.9   7.7   9.3   3.0 99.0 99.00
2020 01 08 07 20 276 11.0 12.8  3.38 11.43  6.75 265 1006.1   7.5   9.3   4.0 99.0 99.00
2020 01 08 07 50 281 10.1 11.8  3.41 11.43  6.92 257 1006.2   7.4   9.3   3.2 99.0 99.00
2020 01 08 08 20 283 10.7 13.5  3.34 11.43  7.04 267 1006.4   7.3   9.3   3.7 99.0 99.00
2020 01 08 08 50 282 12.8 15.1  3.29 11.43  7.05 258 1006.5   7.2   9.3   3.0 99.0 99.00
2020 01 08 09 20 281 13.0 16.0  3.33 10.81  7.06 281 1007.1   7.3   9.2   2.9 99.0 99.00
2020 01 08 09 50 287 12.1 14.6  3.57 10.81  7.09 266 1007.7   7.4   9.2   1.9 99.0 99.00
2020 01 08 10 20 293 11.1 13.6  3.07 11.43  6.99 249 1008.1   7.4   9.2   1.9 99.0 99.00
2020 01 08 10 50 277 10.9 13.3  2.93 10.00  7.27 261 1008.4   7.0   9.2   2.3 99.0 99.00
2020 01 08 11 20 284  9.9 11.7  3.21 11.43  7.52 256 1008.1   7.2   9.2   2.6 99.0 99.00
2020 01 08 11 50 292  8.8 11.1  3.22 10.81  7.53 271 1007.8   7.1   9.2   2.2 99.0 99.00
2020 01 08 12 20 288  9.3 12.5  2.71  9.09  7.26 284 1007.8   6.9   9.2   1.7 99.0 99.00
2020 01 08 12 50 276  9.3 11.3  2.96 10.81  7.38 269 1007.9   6.6   9.1   0.6 99.0 99.00
2020 01 08 13 20 270 11.9 14.4  3.23 10.81  7.84 271 1008.0   6.7   9.1   1.0 99.0 99.00
2020 01 08 13 50 280 10.9 13.4  2.76 11.43  7.25 270 1008.1   6.6   9.1  -0.2 99.0 99.00
2020 01 08 14 20 284 10.0 12.9  3.02  9.09  7.02 269 1008.0   6.5   9.1   0.5 99.0 99.00
2020 01 08 14 50 296  8.6 10.4  3.37 11.43  7.51 269 1008.3   6.4   9.1   1.9 99.0 99.00
2020 01 08 15 20 293 10.4 12.5  2.79 10.00  6.79 270 1008.1   6.4   9.0   1.3 99.0 99.00
2020 01 08 15 50 299 11.4 13.5  3.17  9.09  7.07 269 1008.1   6.3   9.0  -0.4 99.0 99.00
2020 01 08 16 20 297 10.4 12.2  3.26 10.81  7.29 265 1008.4   6.2   9.0   0.7 99.0 99.00
2020 01 08 16 50 306  9.6 11.7  3.12 10.00  7.16 280 1009.0   6.1   9.0   0.6 99.0 99.00
2020 01 08 17 20 317  7.9 10.1  3.25 10.00  7.36 271 1009.4   6.1   9.0   0.9 99.0 99.00
2020 01 08 17 50 314  7.8  9.6  2.91 10.81  7.28 279 1009.7   6.4   9.0   1.3 99.0 99.00
2020 01 08 18 20 315  8.3 10.4  3.14 11.43  7.38 278 1009.9   6.5   9.0   1.6 99.0 99.00
2020 01 08 18 50 314  7.3  8.9  3.26 11.43  7.69 272 1010.2   6.4   9.0   1.4 99.0 99.00
2020 01 08 19 20 304  8.4 10.5  2.93 12.12  7.50 280 1010.5   6.5   9.1   1.1 99.0 99.00
2020 01 08 19 50 305  8.4 10.5  2.77 11.43  7.03 279 1010.5   6.6   9.1   1.3 99.0 99.00
2020 01 08 20 50 301  7.6  9.5  2.96 12.12  7.60 268 1010.4   6.7   9.1   1.0 99.0 99.00
2020 01 08 21 20 290  8.2 10.3  2.98 11.43  7.65 262 1010.4   6.8   9.0   1.3 99.0 99.00
2020 01 08 21 50 304  7.2  9.0  2.63 11.43  7.41 260 1010.5   6.8   9.1   0.5 99.0 99.00
2020 01 08 22 20 299  7.2  9.0  2.42 11.43  7.45 274 1010.5   6.8   9.1   0.9 99.0 99.00
2020 01 08 22 50 289  6.9  8.9  2.82 10.00  8.22 278 1010.7   7.2   9.1  -1.1 99.0 99.00
2020 01 08 23 20 288  6.0  7.7  2.76 10.81  8.21 270 1011.0   7.1   9.0  -1.3 99.0 99.00
2020 01 08 23 50 280  6.5  8.0  2.82 10.81  8.45 268 1011.1   7.2   9.0  -0.2 99.0 99.00
2020 01 09 00 20 291  6.4  8.2  2.71 11.43  8.56 255 1011.4   7.2   9.0  -0.7 99.0 99.00
2020 01 09 00 50 288  6.3  8.2  2.54 11.43  8.44 262 1011.4   7.2   9.0  -0.9 99.0 99.00
2020 01 09 01 20 295  5.6  7.0  2.66 11.43  8.50 262 1011.6   7.2   9.0  -2.9 99.0 99.00
2020 01 09 01 50 302  5.0  6.5  2.72 10.00  8.52 253 1011.8   7.2   9.0  -1.7 99.0 99.00
2020 01 09 02 20 328  4.4  5.6  2.44 11.43  8.61 264 1011.9   6.6   9.0   1.2 99.0 99.00
2020 01 09 02 50 331  4.2  5.2  2.54 10.81  8.72 268 1011.9   6.6   9.0   0.5 99.0 99.00
2020 01 09 03 20 331  3.8  4.8  2.75 11.43  8.86 271 1012.2   6.6   9.0   0.9 99.0 99.00
2020 01 09 03 50 326  3.3  4.5  2.57 11.43  8.53 264 1012.4   6.5   9.0   0.4 99.0 99.00
2020 01 09 04 20 332  3.7  4.8  2.55 10.81  8.65 268 1012.5   6.6   9.0  -0.1 99.0 99.00
2020 01 09 04 50   8  2.7  4.2  2.69 10.81  8.55 267 1012.9   6.2   9.0   0.2 99.0 99.00
2020 01 09 05 20   7  1.9  2.9  2.52 10.00  7.96 276 1013.2   6.1   9.0   1.4 99.0 99.00
2020 01 09 05 50 341  3.7  4.5  2.44 10.81  8.01 271 1013.6   6.4   9.0   0.3 99.0 99.00
2020 01 09 06 20 349  2.8  3.6  2.51 10.00  8.05 272 1013.9   6.4   8.9   0.6 99.0 99.00
2020 01 09 06 50 346  2.8  3.9  2.65 10.00  7.98 266 1014.2   6.5   8.9   0.6 99.0 99.00
2020 01 09 07 20  38  2.0  2.7  2.73 10.00  8.01 278 1014.2   6.2   8.9   1.4 99.0 99.00
2020 01 09 07 50  59  1.7  2.9  2.38 10.00  7.52 277 1014.2   6.0   8.9   1.2 99.0 99.00
2020 01 09 08 20  68  1.4  2.9  2.48 10.81  8.05 278 1014.3   6.0   8.8   1.6 99.0 99.00
2020 01 09 08 50  53  1.0  2.5  2.41 10.81  7.57 269 1014.6   6.2   8.8   1.3 99.0 99.00
2020 01 09 09 20 145  1.1  2.2  2.15  9.09  7.72 272 1015.0   5.7   8.8   2.8 99.0 99.00
2020 01 09 09 50 208  2.0  3.1  2.03 10.00  7.63 265 1015.4   5.2   8.8   3.8 99.0 99.00
2020 01 09 10 20 184  1.4  2.2  2.14 11.43  8.02 266 1016.0   5.0   8.8   4.2 99.0 99.00
2020 01 09 10 50 113  1.0  2.0  2.01 11.43  8.31 269 1016.5   4.9   8.8   4.2 99.0 99.00
2020 01 09 11 20  27  2.2  3.3  2.22 10.81  8.55 265 1016.7   4.6   8.8   4.2 99.0 99.00
2020 01 09 11 50 329  3.4  4.6  2.02 12.90  8.56 269 1017.1   4.6   8.7   4.4 99.0 99.00
2020 01 09 12 20 312  3.7  4.9  2.11 12.12  8.71 274 1017.4   4.7   8.7   3.6 99.0 99.00
2020 01 09 12 50 315  5.5  6.5  2.21 10.81  8.96 268 1017.5   5.1   8.7   3.9 99.0 99.00
2020 01 09 13 20 327  4.6  5.9  2.06 10.81  8.82 265 1017.6   5.1   8.7   2.8 99.0 99.00
2020 01 09 13 50 341  2.3  3.3  2.13 10.81  9.00 269 1017.9   5.0   8.7   3.0 99.0 99.00
2020 01 09 14 20 299  2.2  3.3  2.07 11.43  8.63 266 1018.4   5.1   8.7   2.6 99.0 99.00
2020 01 09 14 50 331  1.6  2.6  1.98 12.12  8.72 258 1018.9   5.2   8.7   2.2 99.0 99.00
2020 01 09 15 20  27  3.2  4.3  2.22 12.12  9.25 256 1019.2   4.7   8.7   3.6 99.0 99.00
2020 01 09 15 50 358  2.1  3.3  2.00 11.43  9.12 260 1019.7   4.7   8.6   3.1 99.0 99.00
2020 01 09 16 20  25  2.2  3.1  1.75 10.81  8.46 254 1020.2   4.6   8.6   3.2 99.0 99.00
2020 01 09 16 50  27  2.6  3.5  2.19 10.81  9.33 261 1020.7   4.6   8.6   2.6 99.0 99.00
2020 01 09 17 50  84  4.3  5.9  1.96 11.43  8.86 259 1021.2   4.8   8.6   3.0 99.0 99.00
2020 01 09 18 20  79  4.5  5.7  2.07 12.12  8.59 252 1021.3   4.9   8.6   3.4 99.0 99.00
2020 01 09 18 50  77  4.4  5.9  1.93 11.43  8.11 253 1021.8   4.7   8.6   3.6 99.0 99.00
2020 01 09 19 20  76  4.6  5.9  2.35 10.81  8.38 255 1021.6   5.1   8.6   3.9 99.0 99.00
2020 01 09 19 50  80  4.2  5.4  2.62 11.43  8.39 262 1021.4   5.2   8.6   4.0 99.0 99.00
2020 01 09 20 20 100  3.0  4.7  2.16 11.43  8.01 265 1021.3   5.4   8.6   3.9 99.0 99.00
2020 01 09 20 50 118  2.5  3.8  2.32 11.43  7.90 263 1021.3   5.5   8.5   3.2 99.0 99.00
2020 01 09 21 20 113  2.5  3.9  2.32 11.43  7.84 254 1021.2   5.4   8.5   2.7 99.0 99.00
2020 01 09 21 50 107  1.7  3.5  2.21 10.00  7.58 251 1021.5   5.6   8.5   2.5 99.0 99.00
2020 01 09 22 20 144  1.4  2.4  2.07 10.81  7.61 268 1022.1   5.6   8.6   2.8 99.0 99.00
2020 01 09 22 50 140  1.5  2.9  2.03 11.43  7.81 253 1022.0   5.6   8.7   2.4 99.0 99.00
2020 01 09 23 20 116  2.3  3.3  2.15 11.43  8.14 271 1022.1   5.7   8.7   2.2 99.0 99.00
2020 01 09 23 50 120  2.3  3.5  2.16 10.81  8.29 258 1022.1   5.8   8.6   1.6 99.0 99.00
2020 01 10 00 20 120  2.8  4.4  2.02 11.43  8.24 253 1022.2   6.0   8.6   1.7 99.0 99.00
2020 01 10 00 50 121  2.7  4.8  2.03 10.81  8.58 243 1022.7   6.0   8.7   2.8 99.0 99.00
2020 01 10 01 20 126  2.8  4.3  2.04 11.43  8.67 253 1022.6   6.1   8.7   3.6 99.0 99.00
2020 01 10 01 50 122  3.4  5.3  2.13 11.43  8.62 256 1022.4   6.1   8.7   3.4 99.0 99.00
2020 01 10 02 20 119  3.1  4.6  2.18 10.00  8.67 242 1022.5   6.1   8.7   2.9 99.0 99.00
2020 01 10 02 50 138  2.7  4.1  1.99 10.81  8.59 259 1022.5   6.1   8.7   3.4 99.0 99.00
2020 01 10 03 20 152  2.4  3.3  1.90 10.81  8.48 259 1022.4   6.2   8.7   1.5 99.0 99.00
2020 01 10 03 50 132  2.6  3.9  1.98 11.43  8.32 252 1022.1   6.2   8.8   2.8 99.0 99.00
2020 01 10 04 20 149  3.8  5.2  2.01 11.43  8.73 261 1021.8   6.2   8.6   2.3 99.0 99.00
2020 01 10 04 50 139  4.7  6.4  1.74 10.00  8.11 256 1021.3   6.2   8.6   3.0 99.0 99.00
2020 01 10 05 20 156  4.2  5.5  1.84 11.43  8.29 255 1021.0   6.0   8.6   3.9 99.0 99.00
2020 01 10 05 50 152  5.8  7.5  1.57 11.43  8.16 250 1020.9   6.1   8.6   4.2 99.0 99.00
2020 01 10 06 20 170  7.7 10.2  1.74 11.43  7.52 258 1020.5   5.8   8.6   4.0 99.0 99.00
2020 01 10 06 50 162  7.5  9.3  1.79 10.81  7.50 261 1020.2   6.1   8.7   3.1 99.0 99.00
2020 01 10 07 20 118  7.3  8.9  1.62 10.00  7.33 263 1019.3   6.1   8.7   1.4 99.0 99.00
2020 01 10 07 50 116  7.3  9.2  1.62 11.43  7.36 264 1019.0   6.5   8.8   0.4 99.0 99.00
2020 01 10 08 20 145  7.9 10.8  1.68 10.81  7.57 263 1018.6   5.9   8.8   1.0 99.0 99.00
2020 01 10 08 50 128  9.3 11.5  1.63 10.00  7.36 265 1017.6   5.7   8.8   1.6 99.0 99.00
2020 01 10 09 20 124 10.1 12.6  1.58 10.81  7.07 266 1017.0   5.7   8.8   1.7 99.0 99.00
2020 01 10 09 50 132 10.1 13.6  1.53 10.00  6.95 249 1016.5   5.3   8.8   2.1 99.0 99.00
2020 01 10 10 20 139  9.4 12.6  1.69 10.81  6.71 255 1016.4   4.7   8.8   2.4 99.0 99.00
2020 01 10 10 50 130  9.2 12.0  1.45 10.81  6.03 266 1015.7   4.2   8.8   3.0 99.0 99.00
2020 01 10 11 20 121 10.2 12.7  1.65 10.00  6.51 261 1014.6   4.0   8.8   3.3 99.0 99.00
2020 01 10 11 50 110 10.8 12.8  1.78 10.00  6.38 260 1013.4   4.3   8.8   3.8 99.0 99.00
